0.067434,0.19463,0.022156,0.18143,0.12671,0.069962,0.137,0.068292,0.23806,0.14756,0.033402,0.029243,0.11192,0.20357,0.03613,0.10233,0.10432,0.070544,0.018181,0.020077,0.043145,0.17081,0.21459,0.13487,0.085689,0.086597,0.20822,0.13962,0.028163,0.11991,0.021659,0.089581,0.21406,0.17836,0.049344,0.05892,0.23454,0.10519,0.20477,0.14936,0.15581,0.0056885,0.13373,0.021126,0.10371,0.21387,0.00010004,0.051624,0.031142,0.097439,0.0020539,0.12725,0.020351,0.076759,0.21776,0.016337,0.068858,0.078238,0.017676,0.040915,0.010094,0.18878,0.19096,0.13208,0.21537,0.10763,0.05642,0.15823,0.16674,0.15518,0.084445,0.21593,0.18639,0.075949,0.026444,0.029452,0.093011,0.075005,0.19086,0.0031021,0.012625,0.039374,0.19634,0.022533,1.5041e-06,0.20617,0.099124,9.2336e-08,0.15579,0.0078791,0.2064,0.049163,0.14768,0.076951,0.0073729,0.009897,0.19873,0.066899,0.036506,0.092064
0.032917,0.19937,0.086731,0.17998,0.095073,0.21143,0.10166,0.05029,0.27964,0.098016,0.015898,0.034063,0.34113,0.35221,0.038295,0.33874,0.061902,0.046308,0.02073,0.012621,0.048798,0.2689,0.17716,0.082512,0.056202,0.040634,0.24822,0.085696,0.036607,0.074521,0.072141,0.055392,0.20254,0.13478,0.031461,0.051168,0.22442,0.065233,0.18819,0.11155,0.10271,0.026782,0.080616,0.030274,0.055296,0.18515,0.0015577,0.025252,0.038276,0.055022,0.0022501,0.078891,0.031065,0.044501,0.18408,0.010063,0.032634,0.048681,0.021672,0.021551,0.016492,0.15458,0.14632,0.080739,0.21162,0.36068,0.15774,0.12054,0.11605,0.12442,0.049678,0.17804,0.17092,0.04127,0.01251,0.10111,0.20329,0.21801,0.15704,0.002758,0.0071502,0.024455,0.17514,0.010232,0.00019629,0.16698,0.16369,0.00021874,0.14151,0.035235,0.20017,0.046275,0.094634,0.038466,0.0040723,0.003726,0.17861,0.033394,0.022952,0.055113
0.018282,0.16395,0.25397,0.14631,0.058888,0.29936,0.067757,0.070225,0.24302,0.063617,0.017925,0.040067,0.5348,0.39496,0.041827,0.50039,0.039388,0.054892,0.065098,0.01275,0.051886,0.24788,0.11506,0.050296,0.037746,0.017715,0.2005,0.051372,0.043403,0.038571,0.21209,0.038595,0.14347,0.084144,0.026575,0.080645,0.16941,0.037425,0.13676,0.072277,0.069984,0.10555,0.04948,0.039431,0.027078,0.1181,0.005498,0.026187,0.043449,0.033758,0.0093746,0.047324,0.088739,0.029416,0.12143,0.010242,0.016216,0.033631,0.067595,0.024706,0.069705,0.10907,0.088478,0.049751,0.16734,0.53783,0.30984,0.074815,0.072851,0.081862,0.032147,0.1144,0.12604,0.0282,0.017386,0.26886,0.2409,0.29946,0.097223,0.0098813,0.007034,0.022108,0.12288,0.015361,0.0026847,0.10821,0.24761,0.0038902,0.10586,0.13314,0.15433,0.044537,0.05834,0.019479,0.0042543,0.0025496,0.12505,0.017951,0.021062,0.030362
0.019514,0.12515,0.37683,0.11273,0.040776,0.27016,0.05812,0.1117,0.18648,0.055828,0.032889,0.041519,0.55066,0.35287,0.042179,0.46744,0.038101,0.08256,0.12859,0.01528,0.051053,0.18536,0.080449,0.041838,0.032579,0.013627,0.1481,0.043229,0.045346,0.028997,0.31621,0.037444,0.099506,0.060055,0.027323,0.12969,0.12497,0.030791,0.098055,0.056886,0.068712,0.18173,0.04195,0.041045,0.019909,0.077013,0.015066,0.055385,0.044446,0.036351,0.027696,0.041496,0.15699,0.027212,0.083269,0.012672,0.015164,0.033386,0.13727,0.057796,0.14469,0.087795,0.05976,0.041774,0.12769,0.50743,0.40852,0.052455,0.05572,0.058621,0.029754,0.078768,0.090517,0.033159,0.034696,0.39304,0.20826,0.26726,0.059566,0.028749,0.0092243,0.023637,0.086376,0.032456,0.012318,0.079519,0.29986,0.01717,0.080197,0.21935,0.11429,0.041864,0.053787,0.016623,0.0070177,0.0037002,0.087761,0.01413,0.022549,0.024379
0.031074,0.092285,0.46564,0.085833,0.033017,0.19404,0.05359,0.18019,0.13089,0.060043,0.061589,0.038571,0.44747,0.26513,0.039166,0.33244,0.040118,0.13659,0.2172,0.018313,0.046162,0.12257,0.058018,0.037805,0.032179,0.017322,0.10323,0.039555,0.041669,0.02361,0.40074,0.039558,0.067573,0.04632,0.030365,0.21257,0.092857,0.02906,0.073298,0.049809,0.077401,0.24924,0.040746,0.035888,0.02056,0.049844,0.025002,0.11038,0.041019,0.047334,0.057779,0.040368,0.25466,0.029171,0.059593,0.016114,0.016651,0.03643,0.23705,0.1148,0.24595,0.072959,0.042663,0.040708,0.095768,0.36173,0.4474,0.042633,0.046021,0.046873,0.031311,0.056327,0.067431,0.051282,0.065966,0.45837,0.15262,0.19048,0.037551,0.061545,0.012577,0.025693,0.064346,0.062313,0.027771,0.061876,0.31881,0.03699,0.062261,0.28821,0.079754,0.037589,0.054053,0.019792,0.011566,0.0065904,0.062093,0.015701,0.024587,0.022086
0.050437,0.063381,0.46512,0.061359,0.026854,0.13845,0.048718,0.24529,0.088312,0.06748,0.10208,0.035769,0.29022,0.16975,0.03601,0.22178,0.039719,0.19761,0.31818,0.021232,0.041185,0.08015,0.044639,0.041973,0.032999,0.023861,0.07221,0.038249,0.036318,0.023271,0.41623,0.038917,0.048531,0.039781,0.031743,0.2928,0.070685,0.027655,0.057857,0.04556,0.083359,0.29881,0.046615,0.028488,0.025303,0.035392,0.032115,0.16756,0.035897,0.061403,0.093992,0.038326,0.37053,0.029334,0.045695,0.01884,0.023857,0.037157,0.35465,0.17729,0.36303,0.063093,0.03456,0.04811,0.070342,0.23258,0.40742,0.039711,0.041494,0.041862,0.03136,0.043556,0.050153,0.081382,0.10895,0.42818,0.11233,0.13445,0.026664,0.10191,0.014489,0.026888,0.053686,0.10249,0.041412,0.051562,0.28597,0.054483,0.046596,0.3253,0.056151,0.033302,0.052669,0.023223,0.014381,0.0085138,0.047956,0.017672,0.025627,0.020782
0.063264,0.044591,0.38962,0.044654,0.023323,0.093957,0.046014,0.3132,0.063717,0.080406,0.12539,0.039596,0.19351,0.1169,0.039939,0.15504,0.039114,0.25142,0.41018,0.026706,0.04195,0.0506,0.036283,0.053373,0.038626,0.027894,0.056565,0.037117,0.036247,0.023104,0.36108,0.040138,0.036663,0.035131,0.037344,0.37438,0.060306,0.025652,0.05218,0.045031,0.094314,0.29042,0.058891,0.02348,0.028885,0.02776,0.03892,0.21845,0.036362,0.084113,0.11565,0.037875,0.45515,0.029458,0.036922,0.023436,0.036165,0.040764,0.45345,0.2465,0.46639,0.058776,0.029081,0.063842,0.05682,0.15706,0.33096,0.039689,0.042476,0.041177,0.031756,0.035532,0.04049,0.10627,0.13285,0.34402,0.085081,0.091018,0.021838,0.12625,0.017846,0.033284,0.04908,0.12376,0.050884,0.046401,0.23328,0.065824,0.035862,0.30139,0.042558,0.03767,0.047817,0.026075,0.018579,0.01058,0.038825,0.01789,0.031711,0.020973
0.075398,0.041511,0.25726,0.042022,0.027456,0.053512,0.049979,0.38714,0.054646,0.11434,0.13734,0.040833,0.12884,0.08421,0.04337,0.095419,0.041753,0.33615,0.44998,0.029703,0.045742,0.034447,0.036177,0.091075,0.049263,0.033352,0.052706,0.048444,0.035996,0.030561,0.24316,0.045008,0.036745,0.036877,0.04385,0.45427,0.063649,0.034322,0.06392,0.051056,0.12,0.21601,0.095198,0.017633,0.033742,0.030485,0.035061,0.29637,0.037636,0.127,0.11266,0.050388,0.46055,0.032351,0.037077,0.026225,0.073533,0.049802,0.47459,0.31657,0.50168,0.066551,0.031631,0.10668,0.057614,0.091032,0.2375,0.045012,0.062059,0.049883,0.034982,0.035374,0.045689,0.13103,0.14244,0.23098,0.062282,0.051582,0.032615,0.12436,0.019872,0.039635,0.054737,0.12903,0.046956,0.051302,0.17479,0.059518,0.036015,0.2188,0.04151,0.048378,0.047872,0.02953,0.01887,0.008769,0.04054,0.017405,0.039332,0.032868
0.084412,0.035857,0.16635,0.037443,0.033064,0.032994,0.052645,0.41674,0.046622,0.14883,0.14013,0.046631,0.087964,0.061228,0.051704,0.0627,0.042892,0.43177,0.42463,0.037394,0.051554,0.027025,0.033192,0.14409,0.063767,0.039888,0.05239,0.062533,0.039087,0.038997,0.16316,0.050193,0.036922,0.035268,0.053018,0.47766,0.062113,0.049294,0.074485,0.054063,0.14258,0.15907,0.14392,0.017339,0.038783,0.03056,0.032106,0.37053,0.042025,0.17767,0.1059,0.069869,0.39363,0.035127,0.034441,0.032964,0.12809,0.059726,0.43043,0.34619,0.46349,0.071205,0.031143,0.16282,0.054102,0.054708,0.1657,0.049111,0.092326,0.060372,0.037904,0.032146,0.0506,0.14448,0.14183,0.15932,0.050323,0.031012,0.048084,0.11572,0.024083,0.049008,0.058364,0.12483,0.043042,0.051589,0.12773,0.052948,0.034574,0.16172,0.03895,0.063471,0.043418,0.035829,0.020631,0.0087957,0.043044,0.019054,0.050892,0.05265
0.087619,0.033579,0.10006,0.036516,0.045192,0.029071,0.051488,0.39176,0.046673,0.21061,0.12572,0.057068,0.068694,0.05698,0.065309,0.050793,0.041652,0.50286,0.33366,0.045319,0.059859,0.026252,0.031024,0.22895,0.074564,0.043942,0.058069,0.085416,0.046752,0.050169,0.10602,0.052413,0.03661,0.035818,0.06085,0.43775,0.062851,0.076299,0.088563,0.052959,0.16131,0.10971,0.22215,0.023134,0.041875,0.031603,0.029323,0.41366,0.050638,0.23278,0.085117,0.10689,0.28253,0.035832,0.033623,0.039997,0.21367,0.063965,0.32276,0.3313,0.35247,0.072787,0.03211,0.25289,0.05353,0.039658,0.11825,0.051918,0.14582,0.0706,0.037552,0.03037,0.063687,0.1551,0.12295,0.10919,0.052548,0.026211,0.075014,0.09118,0.028309,0.05744,0.060794,0.10473,0.036445,0.050108,0.098917,0.042872,0.033358,0.11437,0.036218,0.083361,0.038204,0.041424,0.022001,0.0084084,0.045636,0.020835,0.062417,0.087189
