0.084914,0.0903,0.094759,0.096852,0.0969,0.095393,0.092375,0.087648,0.081985,0.075323,0.068637,0.062095,0.056314,0.051446,0.047389,0.043836,0.04088,0.038436,0.036508,0.034977,0.033832,0.033429,0.033941,0.03544,0.038185,0.041908,0.046584,0.052037,0.057661,0.063216,0.068454,0.073442,0.078067,0.082824,0.087902,0.093006,0.097805,0.10189,0.10504,0.10727,0.10801,0.10775,0.10666,0.10502,0.10326,0.10147,0.099901,0.098609,0.09772,0.097446,0.097864,0.098946,0.1005,0.10265,0.10515,0.10772,0.11017,0.11201,0.11362,0.11493,0.11576,0.11613,0.11642,0.11675,0.11742,0.11829,0.11922,0.12026,0.12172,0.12306,0.12449,0.12587,0.1272,0.12879,0.13002,0.1309,0.13144,0.13223,0.13356,0.13533,0.13725,0.13933,0.14137,0.14336,0.14473,0.14521,0.14519,0.1447,0.14406,0.14311,0.14198,0.1407,0.13915,0.1373,0.13489,0.13178,0.12742,0.12086,0.11106,0.099482
0.098411,0.10912,0.11754,0.12223,0.12344,0.12185,0.11768,0.11097,0.10322,0.094673,0.086109,0.077896,0.070354,0.063754,0.058096,0.053168,0.048869,0.045192,0.041967,0.039178,0.036632,0.034735,0.033552,0.033324,0.034464,0.0368,0.040235,0.044382,0.049016,0.05382,0.058584,0.063284,0.067762,0.072711,0.078079,0.083732,0.089341,0.094536,0.099089,0.10335,0.10644,0.1086,0.11002,0.11083,0.11147,0.11193,0.11211,0.11227,0.11234,0.11243,0.11278,0.11327,0.11386,0.11434,0.1146,0.11455,0.11422,0.11373,0.11313,0.11243,0.1115,0.11027,0.10911,0.10827,0.10796,0.1079,0.10794,0.10795,0.10826,0.10891,0.11013,0.11179,0.11368,0.11571,0.1177,0.11957,0.12117,0.12303,0.12515,0.12731,0.12956,0.1319,0.13423,0.13641,0.13763,0.13758,0.13682,0.13546,0.13379,0.13199,0.13033,0.12899,0.12793,0.12677,0.12513,0.12269,0.11882,0.11278,0.10365,0.093234
0.10465,0.11802,0.1282,0.13386,0.13543,0.13393,0.12967,0.12291,0.11524,0.10703,0.098497,0.09006,0.082254,0.075122,0.068362,0.062108,0.056618,0.052169,0.048474,0.045648,0.043723,0.042543,0.04203,0.042316,0.043411,0.045292,0.047859,0.051083,0.054693,0.058308,0.06175,0.065049,0.0683,0.071614,0.075357,0.079403,0.083721,0.088531,0.09387,0.099637,0.10491,0.10973,0.11418,0.11794,0.12126,0.12425,0.1266,0.12861,0.13005,0.1307,0.13058,0.12983,0.12824,0.12609,0.1236,0.12073,0.11769,0.11462,0.11152,0.10849,0.10555,0.10302,0.10109,0.099561,0.098401,0.097567,0.096857,0.096228,0.096011,0.09595,0.096262,0.096709,0.097557,0.098743,0.099976,0.10136,0.10277,0.1047,0.10703,0.10959,0.11248,0.11563,0.11876,0.12166,0.12351,0.12459,0.12508,0.12512,0.12468,0.12416,0.12376,0.12346,0.12329,0.12281,0.12165,0.11959,0.11606,0.11029,0.10157,0.091264
0.10484,0.11879,0.12926,0.13508,0.13705,0.13606,0.13252,0.1266,0.11972,0.11229,0.10469,0.097529,0.090964,0.085211,0.079905,0.074828,0.070086,0.065924,0.062201,0.059421,0.057394,0.056031,0.055306,0.055238,0.055921,0.057282,0.059316,0.061966,0.064951,0.067867,0.070457,0.072612,0.074446,0.076295,0.078357,0.081109,0.08447,0.088997,0.094736,0.10122,0.10766,0.11328,0.11806,0.12189,0.12508,0.1281,0.13068,0.13258,0.13373,0.13384,0.13295,0.13107,0.12841,0.12523,0.12158,0.11759,0.11351,0.10978,0.10604,0.10221,0.098279,0.094131,0.090166,0.086729,0.084009,0.082129,0.080758,0.079912,0.079662,0.079774,0.080012,0.08046,0.081203,0.08226,0.083633,0.085282,0.0874,0.090408,0.094091,0.09814,0.10293,0.10807,0.11314,0.11781,0.12127,0.12344,0.1247,0.12507,0.12497,0.12481,0.12471,0.12462,0.12454,0.12403,0.12282,0.12071,0.11715,0.11118,0.10196,0.091097
0.095823,0.10756,0.11626,0.12131,0.12342,0.12335,0.1215,0.11772,0.11292,0.1076,0.10226,0.097137,0.092591,0.088477,0.084803,0.081282,0.077933,0.075005,0.072802,0.071865,0.07206,0.072749,0.073788,0.074966,0.076389,0.078107,0.080225,0.082822,0.085374,0.087333,0.088473,0.088747,0.088301,0.08768,0.087014,0.086878,0.087488,0.088988,0.091521,0.095264,0.099831,0.10398,0.10759,0.11069,0.1137,0.1167,0.11928,0.12147,0.12293,0.12362,0.12343,0.12242,0.12055,0.1181,0.1151,0.11184,0.10864,0.10615,0.10381,0.10152,0.098932,0.096032,0.092934,0.089493,0.086048,0.082879,0.080114,0.077762,0.075808,0.074042,0.072521,0.071807,0.072251,0.073527,0.075454,0.078171,0.081569,0.085669,0.090397,0.095722,0.10161,0.10771,0.11356,0.11872,0.12246,0.12485,0.12633,0.12703,0.12692,0.12679,0.12666,0.12667,0.12651,0.12591,0.12461,0.12228,0.11833,0.1119,0.10227,0.091026
0.081785,0.08893,0.094975,0.098781,0.10071,0.10128,0.10072,0.098795,0.095866,0.092117,0.088174,0.084558,0.081513,0.079041,0.077084,0.075662,0.074827,0.074415,0.074651,0.076141,0.079175,0.082899,0.086986,0.091276,0.095966,0.10085,0.10602,0.11105,0.11531,0.11857,0.12058,0.12102,0.1199,0.11775,0.1147,0.11154,0.10862,0.10636,0.10532,0.1056,0.10743,0.10913,0.11072,0.11225,0.11374,0.11525,0.11651,0.11765,0.11865,0.11948,0.11991,0.11972,0.11871,0.11704,0.1148,0.11219,0.10952,0.10736,0.10499,0.10226,0.098857,0.094969,0.091005,0.086849,0.08282,0.079258,0.07606,0.073308,0.071086,0.069117,0.067654,0.067126,0.067718,0.068949,0.070963,0.073587,0.076881,0.080999,0.085462,0.09042,0.095604,0.10079,0.10577,0.11033,0.11397,0.11667,0.11866,0.11961,0.11978,0.12023,0.12062,0.12097,0.12116,0.12087,0.11992,0.11809,0.11476,0.1091,0.10044,0.090057
0.067316,0.070694,0.074542,0.077354,0.079108,0.080041,0.080189,0.079279,0.077498,0.075022,0.072715,0.07111,0.070579,0.071343,0.072993,0.075519,0.078418,0.081389,0.084499,0.088359,0.093953,0.10018,0.10669,0.11329,0.11969,0.12628,0.13267,0.1388,0.14406,0.148,0.15011,0.15004,0.14775,0.14329,0.13727,0.13044,0.12367,0.11741,0.11208,0.10832,0.10667,0.10518,0.10394,0.10307,0.10255,0.1025,0.10295,0.10394,0.10527,0.1068,0.10827,0.10948,0.11013,0.11037,0.11023,0.10962,0.10866,0.10781,0.10649,0.10433,0.10105,0.096696,0.091654,0.086196,0.080979,0.076331,0.072499,0.069697,0.06775,0.066135,0.064937,0.06477,0.065833,0.06758,0.070029,0.0732,0.076763,0.080751,0.084902,0.089207,0.093407,0.097748,0.10195,0.10576,0.10881,0.11135,0.11351,0.11509,0.11617,0.11742,0.11833,0.11895,0.11916,0.11898,0.11827,0.11667,0.11364,0.10838,0.1002,0.090333
0.058874,0.06139,0.064845,0.06751,0.069219,0.070228,0.070553,0.069941,0.06832,0.065892,0.063819,0.062349,0.061772,0.062318,0.063794,0.066203,0.069145,0.072466,0.076398,0.081318,0.087917,0.095216,0.10295,0.11084,0.11857,0.12652,0.13444,0.14206,0.14887,0.15438,0.15829,0.16021,0.1599,0.15703,0.152,0.14543,0.13793,0.13044,0.12357,0.11826,0.1151,0.11234,0.10984,0.10777,0.10636,0.10547,0.10506,0.10511,0.1056,0.10668,0.1082,0.11001,0.11187,0.11376,0.11554,0.11678,0.11735,0.11732,0.11657,0.11462,0.11146,0.10713,0.10198,0.096102,0.090059,0.084285,0.079113,0.074874,0.071899,0.069345,0.067505,0.067001,0.06795,0.069772,0.072292,0.075227,0.078336,0.081646,0.084934,0.088098,0.091006,0.093673,0.096375,0.099052,0.10153,0.10374,0.10563,0.107,0.10791,0.10901,0.10981,0.11053,0.11107,0.1114,0.1114,0.11075,0.10883,0.10482,0.098022,0.089179
0.052671,0.054926,0.058359,0.061041,0.062857,0.06408,0.064762,0.064671,0.063527,0.061171,0.058558,0.056181,0.054494,0.053829,0.054197,0.055691,0.058122,0.061129,0.064987,0.070022,0.076689,0.084059,0.091829,0.099575,0.10728,0.11535,0.12332,0.13083,0.13747,0.14281,0.14709,0.14969,0.15004,0.14819,0.14455,0.14039,0.13608,0.13187,0.128,0.12473,0.12265,0.12026,0.11744,0.11484,0.11262,0.11067,0.10912,0.10799,0.10733,0.1074,0.10819,0.10955,0.11117,0.11297,0.11483,0.11642,0.11752,0.11802,0.1177,0.11618,0.11341,0.10952,0.10484,0.099723,0.094661,0.089882,0.085568,0.081829,0.078859,0.076315,0.074698,0.074445,0.075569,0.077975,0.081273,0.085182,0.089113,0.093047,0.096626,0.10006,0.10265,0.10458,0.10608,0.10747,0.10883,0.11015,0.11139,0.11248,0.11349,0.11466,0.1156,0.11631,0.11664,0.11658,0.11613,0.11508,0.11286,0.10856,0.1014,0.091982
0.049494,0.051959,0.055244,0.05785,0.059762,0.061151,0.062023,0.061964,0.060683,0.057963,0.054631,0.051042,0.047802,0.045515,0.044318,0.044549,0.046138,0.048856,0.052662,0.057426,0.063145,0.069365,0.075776,0.082264,0.088644,0.095557,0.10234,0.10855,0.11399,0.11855,0.12211,0.12457,0.12559,0.12501,0.12319,0.12098,0.11896,0.11742,0.11697,0.11751,0.11905,0.12048,0.12116,0.1215,0.12174,0.12196,0.12221,0.12263,0.12291,0.12322,0.12364,0.12404,0.12468,0.12553,0.12637,0.12682,0.12684,0.12619,0.12481,0.1228,0.12005,0.11667,0.11283,0.10877,0.10479,0.10123,0.098163,0.095621,0.093998,0.093073,0.093683,0.095738,0.098687,0.10195,0.10465,0.10683,0.10811,0.10881,0.10888,0.10851,0.10777,0.10705,0.10648,0.10658,0.10731,0.10841,0.10981,0.11134,0.11277,0.11427,0.11559,0.1168,0.11762,0.11802,0.11785,0.11692,0.11467,0.11022,0.10277,0.092935
0.050845,0.054918,0.058845,0.061642,0.06343,0.064552,0.065029,0.064692,0.06344,0.061056,0.05816,0.055061,0.052398,0.050319,0.04876,0.04801,0.048356,0.04942,0.051016,0.053103,0.055708,0.059084,0.063115,0.067225,0.071435,0.076283,0.081465,0.086643,0.091486,0.095996,0.10003,0.10311,0.10496,0.10576,0.10617,0.10706,0.1087,0.11097,0.11409,0.1179,0.1226,0.12747,0.13129,0.13465,0.13784,0.14078,0.14344,0.14604,0.14842,0.15055,0.15227,0.15367,0.15446,0.15456,0.15389,0.15235,0.14966,0.14567,0.14096,0.13581,0.13071,0.1258,0.12147,0.11764,0.11464,0.11245,0.11072,0.10921,0.10808,0.10691,0.10686,0.10724,0.10701,0.10625,0.10446,0.10186,0.098514,0.094923,0.091478,0.088092,0.085245,0.083235,0.082459,0.083139,0.085158,0.088084,0.091741,0.095697,0.099712,0.10338,0.1065,0.10904,0.11083,0.11213,0.11283,0.11273,0.11125,0.10743,0.10046,0.090929
0.058457,0.064818,0.070156,0.073944,0.076555,0.078435,0.07966,0.080149,0.079876,0.078783,0.077241,0.075317,0.073101,0.070718,0.067768,0.064479,0.061344,0.058779,0.056735,0.055365,0.054621,0.054788,0.055809,0.057855,0.060628,0.064083,0.067756,0.07138,0.074937,0.078566,0.082077,0.085306,0.088109,0.090297,0.092297,0.09493,0.098403,0.10287,0.10845,0.1146,0.1216,0.12919,0.1356,0.14131,0.14651,0.15116,0.15519,0.15881,0.1617,0.16384,0.1653,0.16598,0.16579,0.16477,0.16297,0.16022,0.15677,0.15264,0.14796,0.14353,0.13922,0.13508,0.1314,0.12801,0.12509,0.12244,0.11991,0.11711,0.11377,0.10977,0.10686,0.10382,0.099982,0.095604,0.090218,0.084289,0.078219,0.0726,0.068248,0.064972,0.063231,0.063166,0.064548,0.067409,0.071402,0.076122,0.081341,0.086655,0.091714,0.096345,0.10046,0.104,0.10675,0.10889,0.11033,0.11082,0.10972,0.10626,0.099558,0.090205
0.059237,0.066458,0.072489,0.076798,0.079912,0.082363,0.08437,0.085782,0.086626,0.086674,0.086143,0.084953,0.083437,0.081453,0.078738,0.075651,0.072706,0.070756,0.069394,0.068541,0.068048,0.068029,0.068417,0.069169,0.070463,0.072077,0.073996,0.076216,0.078831,0.081904,0.085296,0.088582,0.091491,0.093777,0.095898,0.09866,0.10235,0.10676,0.11189,0.11738,0.12358,0.13043,0.1364,0.1416,0.14653,0.15125,0.1554,0.1591,0.16212,0.16451,0.16622,0.16692,0.16675,0.16559,0.16361,0.16086,0.1574,0.15309,0.14849,0.14408,0.14019,0.13698,0.13417,0.13101,0.12769,0.12418,0.1198,0.1147,0.10912,0.10306,0.098044,0.092816,0.086607,0.079768,0.072396,0.064846,0.057695,0.052051,0.048509,0.046813,0.047149,0.049084,0.052321,0.056815,0.062036,0.067893,0.074177,0.080318,0.086025,0.091276,0.096089,0.10023,0.10339,0.10583,0.10758,0.10829,0.1074,0.10421,0.09793,0.089015
0.060481,0.067317,0.073338,0.077763,0.081108,0.084029,0.086977,0.090013,0.093134,0.096162,0.098919,0.10133,0.10286,0.1035,0.10297,0.10143,0.099185,0.096586,0.093514,0.090074,0.086373,0.082983,0.080232,0.078357,0.077395,0.077149,0.077743,0.078904,0.080807,0.08347,0.086559,0.089597,0.09239,0.094941,0.097544,0.10075,0.10461,0.10895,0.11385,0.11923,0.12556,0.13307,0.14037,0.14709,0.15322,0.15864,0.16303,0.16644,0.16877,0.16985,0.1696,0.16814,0.16547,0.16203,0.15802,0.15361,0.14892,0.14405,0.13905,0.13425,0.12959,0.12551,0.12209,0.11872,0.11491,0.11037,0.10474,0.098186,0.090901,0.08312,0.076249,0.069361,0.062207,0.054981,0.047935,0.041585,0.036543,0.033582,0.032859,0.033982,0.036836,0.040911,0.045999,0.051847,0.058041,0.064796,0.072072,0.079218,0.085911,0.092414,0.098422,0.10367,0.10767,0.11074,0.11281,0.11353,0.11243,0.10882,0.10175,0.091754
0.060581,0.066416,0.071778,0.075733,0.078717,0.081306,0.083914,0.086834,0.090592,0.095057,0.099902,0.10446,0.10855,0.11232,0.1152,0.11678,0.11718,0.11666,0.11484,0.11202,0.10849,0.10471,0.10114,0.098138,0.09589,0.094263,0.093304,0.092958,0.093038,0.093524,0.094081,0.094508,0.095132,0.095919,0.097427,0.099694,0.10297,0.10725,0.11243,0.11849,0.1256,0.13398,0.14282,0.15087,0.15805,0.16412,0.16859,0.17161,0.17297,0.17262,0.17092,0.16791,0.16378,0.15899,0.15382,0.14866,0.14379,0.1391,0.13464,0.1304,0.12619,0.12189,0.11735,0.11243,0.10688,0.10054,0.093057,0.08515,0.076849,0.068246,0.060625,0.05324,0.046133,0.03956,0.033876,0.029477,0.026335,0.024641,0.024813,0.026796,0.030082,0.034601,0.040233,0.046871,0.053754,0.060808,0.068034,0.07482,0.081381,0.087885,0.094116,0.099747,0.10416,0.10758,0.10997,0.11086,0.10986,0.10643,0.099803,0.090177
0.067446,0.075845,0.082828,0.087575,0.090555,0.092312,0.09341,0.094233,0.095399,0.097073,0.099375,0.10212,0.10535,0.10872,0.11192,0.11436,0.11623,0.1177,0.11858,0.11853,0.11797,0.11697,0.11579,0.11462,0.11368,0.11274,0.11182,0.11112,0.11067,0.11077,0.11113,0.11154,0.11232,0.11342,0.11515,0.11694,0.11884,0.12091,0.12335,0.12625,0.1297,0.13399,0.13928,0.14389,0.14771,0.15037,0.15171,0.15197,0.15121,0.14964,0.14767,0.14528,0.14261,0.13998,0.13762,0.13544,0.1333,0.13117,0.12913,0.12686,0.12402,0.12083,0.11686,0.1118,0.10522,0.097251,0.088044,0.078486,0.068957,0.059659,0.051676,0.044597,0.03845,0.033267,0.029066,0.02594,0.024085,0.023649,0.02472,0.027356,0.030843,0.03524,0.040373,0.045888,0.051479,0.057234,0.063285,0.069325,0.0754,0.081655,0.088014,0.094132,0.099302,0.10338,0.10626,0.10751,0.10675,0.10344,0.096873,0.087469
